"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_GL1_40_371_3","OMNR_LOA_IA25_GL1_40","Ontario","OMNR","Freshwater drum",371,"",114,380,605.36,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_40_371_4","OMNR_LOA_IA25_GL1_40","Ontario","OMNR","Freshwater drum",371,"",114,420,853.07,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_051_1","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Bowfin",51,"",76,544,1603.37,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_051_2","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Bowfin",51,"",102,570,1579.89,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_051_3","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Bowfin",51,"",102,491,1292.79,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_051_4","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Bowfin",51,"",114,589,1969.49,"D","","0",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_1","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",64,603,1388.65,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_2","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",76,756,2381.09,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_3","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",76,608,1465.35,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_4","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",89,682,1682.12,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_5","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",89,602,1305.05,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_6","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",89,670,1726.02,"D","","28D","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_7","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",89,724,2197.39,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_8","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",89,750,2466.7,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_131_9","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Northern pike",131,"",102,785,2595.25,"D","","28D","F","2",NA,0,0,0,0,0,0,0,1,0
"OMNR_LOA_IA25_GL1_41_334_1","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",38,470,1009.68,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_2","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",38,457,996.45,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_3","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,255,134.8,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_4","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,233,100.78,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_5","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,251,131.1,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_6","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,460,943.71,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_7","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,498,1294.67,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_8","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",51,545,1496.26,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_10","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,325,314.07,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_11","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,332,310.78,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_12","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,341,364.87,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_13","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,366,415.57,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_14","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,375,464.26,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_15","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,402,628.41,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_16","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,433,767.95,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_9","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",64,354,405.02,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_17","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",76,390,523.27,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_18","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",76,399,583.88,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_19","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",76,454,956.84,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_20","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",76,520,1428.88,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_21","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,432,866.52,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_22","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,440,849.12,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_23","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,545,1466.81,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_24","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,473,1024.63,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_25","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,462,995.83,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_26","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,505,1251.85,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_27","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",89,517,1305.91,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_28","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,561,1596.08,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_29","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,491,1119.72,"D","","2A","F","9","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_30","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,562,1661.68,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_31","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,497,1219.35,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_32","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,524,1495.53,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_33","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,503,1280.58,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_34","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,460,658.69,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_35","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,516,1291.59,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_36","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,461,839.56,"D","","2A","F","9","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_37","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,472,1083.32,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_38","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,494,1071.61,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_39","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,494,1095.16,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_40","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,460,950.59,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_41","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",102,505,1151.22,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_42","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,576,1791.42,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_43","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,535,1366.18,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_44","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,544,1528.15,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_45","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,527,1518.79,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_46","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,530,1449.8,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_47","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",114,553,1558.64,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_334_48","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Walleye",334,"",127,556,1727.3,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_1","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",89,387,734.17,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_2","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",102,338,413.72,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_3","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",102,511,1413.25,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_4","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",114,640,3585.87,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_5","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",114,377,618.04,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_10","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,405,867.82,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_11","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,420,889.37,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_12","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,455,1136.11,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_13","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,467,1225.2,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_6","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,469,1263.64,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_7","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,433,1090.15,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_8","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,390,731.66,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_9","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",127,431,1016.83,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_15","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,438,1021.17,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_16","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,451,1055.37,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_17","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,482,1338.9,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_18","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,453,1396.33,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_19","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,434,1010.83,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_20","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,509,1746.38,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_21","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,427,998.87,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_22","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,436,1037.04,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_23","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,526,1906.75,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_24","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,532,1991.26,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_25","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",140,640,3152.97,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_26","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,475,1394.34,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_27","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,538,1992.09,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_28","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,487,1444.82,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_29","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,565,2312.35,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_30","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,498,1588.44,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_41_371_31","OMNR_LOA_IA25_GL1_41","Ontario","OMNR","Freshwater drum",371,"",152,610,2858.31,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_42_334_1","OMNR_LOA_IA25_GL1_42","Ontario","OMNR","Walleye",334,"",76,372,495.11,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_42_334_2","OMNR_LOA_IA25_GL1_42","Ontario","OMNR","Walleye",334,"",76,453,841.69,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_42_371_1","OMNR_LOA_IA25_GL1_42","Ontario","OMNR","Freshwater drum",371,"",64,214,98.92,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_131_1","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Northern pike",131,"",51,815,2953.04,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_131_2","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Northern pike",131,"",127,887,3964.18,"D","","28D","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_1","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",51,250,135.25,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_2","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",64,354,437.07,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_3","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",102,459,982.96,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_4","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",102,475,960.31,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_5","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",102,518,1420.27,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_6","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",102,526,1393.86,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_43_334_7","OMNR_LOA_IA25_GL1_43","Ontario","OMNR","Walleye",334,"",140,616,2368.93,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_334_1","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Walleye",334,"",64,311,235.37,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_334_2","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Walleye",334,"",64,358,426.31,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_334_3","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Walleye",334,"",76,360,404.51,"D","","2A","F","9","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_334_4","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Walleye",334,"",89,414,670.37,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_334_5","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Walleye",334,"",89,420,658.95,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_371_1","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Freshwater drum",371,"",64,243,152.58,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_371_2","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Freshwater drum",371,"",102,328,445.19,"D","","2A",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_371_3","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Freshwater drum",371,"",114,382,662.28,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_371_4","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Freshwater drum",371,"",114,392,672.89,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_45_371_5","OMNR_LOA_IA25_GL1_45","Ontario","OMNR","Freshwater drum",371,"",140,451,1323.77,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_041_1","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Longnose gar",41,"",38,1058,3367.56,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_041_2","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Longnose gar",41,"",51,932,2124.74,"D","",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_317_1","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Largemouth bass",317,"",76,444,1490.56,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_1","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",51,246,121.86,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_2","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",51,240,115.91,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_3","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",64,410,604.73,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_4","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",76,437,748.51,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_5","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",76,418,663.07,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_6","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",76,401,598.98,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_7","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",102,492,1347.45,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_8","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",102,451,903.75,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_334_9","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Walleye",334,"",114,532,1425.92,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_1","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",76,279,231.03,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_2","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",76,308,356.45,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_3","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",76,315,355.13,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_4","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",89,308,302.7,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_5","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",89,290,297.74,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_6","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",89,303,296.23,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
